id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
817218410149424579,Topplägenhet i Hägerstensåsen,462048734,Linn,,Hägersten-Liljeholmens,59.29988331012718,17.981902053442393,Entire home/apt,1357,2,3,2024-05-26,0.19,1,73,1,
818730582145175273,Spacious cozy Sofo appartment,78535274,Eva,,Södermalms,59.313441905232125,18.07859961911554,Entire home/apt,,4,3,2024-05-19,0.28,1,1,3,
819290003832502572,Mysig lägenhet på Kungsholmen,23782569,Maja,,Kungsholmens,59.33007779999999,18.0374088,Entire home/apt,3000,1,1,2024-05-20,0.73,1,119,1,
819387983279289681,"Rymligt radhus i Enskede, 10 min från Stockholm",449108701,Frida,,Enskede-Årsta-Vantörs,59.27859,18.04325,Entire home/apt,1500,5,1,2023-07-31,0.09,1,179,1,
819470456501556413,Eget rum i lägenhet,80575539,Solveig,,Kungsholmens,59.33539024743417,18.013205908055706,Private room,580,2,19,2024-05-04,1.17,1,58,11,
819610860110936396,Family friendly villa in Solhem,139717758,Lotta,,Spånga-Tensta,59.37631738984878,17.896016724407673,Entire home/apt,7000,2,5,2023-08-07,0.34,1,283,2,
820745358588537821,Rum nära stan uthyres,22359445,Felicia,,Enskede-Årsta-Vantörs,59.29806230000001,18.0773326,Private room,500,2,27,2024-05-26,1.65,1,40,16,
820779190997429967,"Lägenhet i Hornstull, Södermalm",8647612,Erik Alexander,,Södermalms,59.31543,18.03134,Entire home/apt,,3,1,2023-10-19,0.12,1,0,1,
820808234312971256,Beautiful apartment in the heart of Stockholm!,324577201,Dali Albert,,Kungsholmens,59.33281986881848,18.017992066830104,Entire home/apt,1271,5,5,2024-06-01,0.47,1,363,5,
820839222335400807,Charmigt hus 15min från Sthlm,5800558,Pernilla,,Spånga-Tensta,59.38053415422017,17.897852323295965,Entire home/apt,,6,0,,,1,0,0,
820843015367341046,Mysigt radhus för barnfamiljen,38249775,Ingela,,Skarpnäcks,59.27497702325184,18.115457993386077,Entire home/apt,964,3,3,2023-07-31,0.25,1,14,3,
820929836029847684,Ljuvlig lägenhet vid Skanstull,388794988,Björn,,Södermalms,59.30272809163903,18.081182949791263,Entire home/apt,,3,1,2023-04-09,0.07,1,0,0,
821053742580512764,Amazing flat in Vasastan close to Odenplan,1464352,Johanna,,Norrmalms,59.348035927417186,18.044510923566534,Entire home/apt,1500,5,5,2024-06-16,0.43,1,2,5,
821063402188093676,Trevligt radhus i Farsta,72547809,Martin,,Farsta,59.23733584565068,18.109287506870114,Entire home/apt,1100,4,24,2024-06-18,1.71,1,104,20,
821436325653881547,Brand new stylish apartment,220860397,Sofia,,Kungsholmens,59.334863128999814,18.024998242343592,Entire home/apt,,3,44,2024-04-01,2.66,19,1,27,
821807161361340553,Cozy Apt in Central Stockholm,60382478,Elias,,Södermalms,59.31315,18.07711,Entire home/apt,1207,3,71,2024-06-21,4.36,41,320,53,
822129286053188824,*Stylish Flat w. Balcony in lovely Kungsholmen*,51002540,Fredrik,,Kungsholmens,59.33574,18.02568,Entire home/apt,1398,1,65,2024-06-21,3.87,20,27,43,
822174883175521038,Modern Studio 20 sqm including breakfast,428239101,Unity,,Södermalms,59.30269519437069,18.094130575247167,Private room,1276,1,56,2024-05-20,3.39,4,350,42,
822920827435885148,Great central room - 10 min to downtown,500277383,Per,,Bromma,59.3354529,17.9866678,Private room,750,3,5,2024-01-20,0.35,2,364,2,
823089918745673844,Familjevänlig och modern lägenhet Kungsholmen,83715334,Amanda,,Kungsholmens,59.33135131742662,18.015119167263865,Entire home/apt,,3,8,2024-05-20,0.52,1,0,5,
823213827989738794,Familjeboende nära stan,43959551,Niklas,,Södermalms,59.3041747,18.099544,Entire home/apt,1100,14,0,,,1,36,0,
823547886403769582,Luxury apartment - Old Town,68822802,Yuliya,,Södermalms,59.32594357030074,18.069364132505736,Entire home/apt,3000,6,0,,,1,137,0,
823630649540173149,Tyst och exklusiv lägenhet!,499840738,Rikard,,Östermalms,59.33356,18.08506,Entire home/apt,,7,0,,,1,90,0,
823848353260198845,Cozy apartment in södermalm,13234690,Ines,,Södermalms,59.31775839780617,18.041213650802987,Entire home/apt,1800,1,16,2024-06-02,0.98,1,361,7,
823990533160992597,Amazing apt in central Södermalm,14232228,Aina,,Södermalms,59.31555654357326,18.066385103655257,Entire home/apt,2700,3,6,2024-06-25,0.43,1,82,5,
824354038398343586,Cosy & beautiful 2-room flat,161411549,Leo,,Södermalms,59.31507,18.05616,Entire home/apt,1550,4,0,,,1,124,0,
824505673902116538,Fresh apartment with old charm,243463434,Sofia,,Hägersten-Liljeholmens,59.303061868022745,18.007828716010998,Entire home/apt,2395,5,3,2023-07-29,0.26,1,283,3,
824582247435274568,Spacious and Convenient Apartment in Hägersten,148405304,Francisca,,Hägersten-Liljeholmens,59.29051950103758,17.98619975656534,Entire home/apt,1500,4,1,2023-04-12,0.07,1,358,0,
825103009495864368,Rum-in-home,146785828,Qaisar,,Hässelby-Vällingby,59.383748,17.8245343,Private room,350,30,0,,,1,358,0,
825105941608669871,Perfect city living for families,46372654,Hannah,,Södermalms,59.3083007484634,18.079426817961213,Entire home/apt,,5,5,2023-07-01,0.33,1,4,1,
825763625660869250,Gästhuset,500855142,Arvin,,Hägersten-Liljeholmens,59.30458,17.97034,Entire home/apt,900,2,62,2024-06-16,4.48,1,114,53,
825963301406367568,"Villa i Stockholm, Traneberg",360818169,Patrick,,Bromma,59.33623699999999,17.9713691,Entire home/apt,1200,7,1,2023-07-18,0.09,3,297,1,
825983115454553546,Room2stay,6839482,Göran,,Norrmalms,59.34467964870027,18.032351538656364,Private room,1000,1,41,2024-06-12,2.51,1,363,18,
826201900527590906,"One bedroom apartment, in trendy Södermalm",1027549,William,,Södermalms,59.31256876613536,18.0763005852206,Entire home/apt,1280,1,63,2024-06-24,4.51,19,349,56,
826874987081719051,Luxury Stockholm Penthouse,24180944,Charlotte,,Norrmalms,59.34361566146499,18.040885593522873,Entire home/apt,3245,2,5,2024-05-20,0.32,1,66,3,
827136950621931813,32,449722662,Melyse,,Hässelby-Vällingby,59.361618358981424,17.842025533318516,Private room,552,1,0,,,1,364,0,
827938983593993593,Unikt och charmigt radhus,1970845,David,,Enskede-Årsta-Vantörs,59.28236932002981,18.0810676140914,Entire home/apt,3899,3,4,2024-05-20,0.31,1,362,2,
828094473772737007,Historically protected duplex,5414900,Gina,,Södermalms,59.3159792,18.076814,Entire home/apt,2300,4,13,2024-06-17,0.86,1,352,8,
828265308835183704,Haga Apartment 1,87213998,Ovidiu Laurentiu,,Norrmalms,59.3489488,18.0392592,Entire home/apt,1200,2,7,2024-06-02,0.43,1,273,4,
828682054880392164,Nyrenoverad 3a mitt på Södermalm,93408688,Amanda,,Södermalms,59.3168121,18.0553918,Entire home/apt,2399,14,1,2023-08-04,0.09,1,293,1,
828841920353056128,Privatrum (samt del av lgnhet),84180744,Sofie,,Kungsholmens,59.33556752451701,18.028871108295498,Private room,900,4,1,2024-05-19,0.71,2,87,1,
828960841580942364,"Sunny ROOM i Stockholm. Coffee, tea for free",501520157,Andris,,Rinkeby-Tensta,59.41774155093094,17.907323063603116,Private room,349,2,9,2024-06-07,0.76,2,27,9,
829795531979208725,Fräsch lägenhet med promenadavstånd till Södermalm,57770820,Ingrid,,Södermalms,59.301656823441164,18.09624309850563,Entire home/apt,1900,10,4,2024-01-06,0.34,1,190,4,
830086433797925872,Villa i centrala Stockholm,19151897,Martin,,Kungsholmens,59.32101775662407,17.99509901647488,Entire home/apt,5495,1,4,2024-06-24,0.32,1,143,3,
830111906848378482,Haga Staden Flat,206697530,Monica,,Norrmalms,59.3487318,18.0395123,Entire home/apt,1250,2,2,2023-07-05,0.14,1,208,1,
830321296053671076,"Stor villa i Bromma, nära city o bad.",310718593,Sofia,,Bromma,59.32178,17.97047,Entire home/apt,5176,4,2,2024-05-19,0.18,1,234,2,
830513328167737001,Mysig etagelägenhet vid skog,23667755,Jenina,,Älvsjö,59.27249750000001,17.9886871,Entire home/apt,949,3,4,2024-05-19,0.35,1,290,4,
830941544534221907,Charming upper Ostermalm,328638350,Christina,,Östermalms,59.33979771495317,18.0840868252238,Entire home/apt,,7,0,,,1,0,0,
830996097591731767,"Lägenhet, Östermalm med stor balkong",361058795,Andreas,,Östermalms,59.34638,18.08452,Entire home/apt,1807,4,4,2023-11-01,0.36,1,95,4,
831027648924797470,Modern Studio Apartment 27 sqm including breakfast,428239101,Unity,,Södermalms,59.3027357,18.0941476,Private room,1576,1,2,2023-08-13,0.18,4,351,2,
831584124107370511,"Drömvilla. Sjöutsikt, bad, Drottningholms slott.",46310656,Martin,,Bromma,59.33846715465214,17.89299881452219,Entire home/apt,3200,2,1,2023-08-04,0.09,1,162,1,
831618516766175969,Hus i villaidyll 15 min fr city,183539860,Gabriela,,Hägersten-Liljeholmens,59.29536878670275,17.949340630523427,Entire home/apt,3450,4,7,2024-05-20,0.57,1,8,6,
832231786827486664,Three bedroom apartment in city centre!,402010833,Kristofer,,Norrmalms,59.34724605528033,18.037577795490183,Entire home/apt,,365,2,2023-07-31,0.16,1,181,2,
833413811604794088,Small apartment close to Stockholm,465046893,Thomas,,Hägersten-Liljeholmens,59.29139384507451,17.950850981088642,Entire home/apt,600,2,0,,,4,84,0,
833760576332700810,Queen Studio Apartment with Sofa Bed,362541894,ApartDirect,,Södermalms,59.30153019999999,18.1062014,Entire home/apt,892,2,311,2024-06-26,19.28,22,327,277,
833959661605616719,Rum i central lägenhet Stockholm,502599370,Olga,,Östermalms,59.34482625427929,18.108643281956482,Private room,,1,27,2023-09-24,1.69,1,0,9,
834502545251553223,Bright apartment in city center,15604947,Pauline,,Norrmalms,59.337417,18.0661849,Entire home/apt,,14,1,2023-07-29,0.09,1,2,1,
834708358780779182,Bryggan Ålsten,464832450,Johan,,Bromma,59.31879232869736,17.946435398672257,Entire home/apt,6995,3,3,2024-06-13,0.24,1,154,2,
834840310378442919,Eget rum i Stockholm,500033398,Jalil,,Rinkeby-Tensta,59.38317697518993,17.935695166096153,Private room,260,7,7,2023-10-03,0.50,1,169,3,
835342877754960147,Stor villa vid fotbollsplan,36378608,Lea & Magni,,Hässelby-Vällingby,59.3721807,17.8303606,Entire home/apt,3000,3,0,,,1,364,0,
835958642399278345,Centralt boende i Stockholm,503014042,Jessica,,Hägersten-Liljeholmens,59.30446180000001,18.0007597,Entire home/apt,,1,1,2023-04-16,0.07,1,0,0,
836058285620772135,Mysigt hus med centralt läge,61927179,Roberth,,Bromma,59.329571684419115,17.947048503712168,Entire home/apt,2600,5,0,,,1,216,0,
836780659213508668,Lägenhet uthyres 10 min från Centrum !,354889047,Kevin,,Hägersten-Liljeholmens,59.3045999,17.9716737,Entire home/apt,950,2,3,2023-10-08,0.29,1,89,3,
837674800835248731,Room at the heart of Stockholm,417453163,Carwan,,Spånga-Tensta,59.36216859894768,17.910418737173117,Entire home/apt,710,1,0,,,1,177,0,
837987653768586095,Town house,113268372,Karin,,Hässelby-Vällingby,59.35432510093122,17.884297234602812,Entire home/apt,2066,2,9,2024-05-13,0.76,1,130,9,
838222525129982691,*Fancy Scandinavian Design Apt in Kungsholmen*,135323554,Andreas,,Kungsholmens,59.3304089992084,17.998702456597083,Entire home/apt,1380,1,51,2024-06-21,3.21,42,228,36,
838457171752377494,Spacious 3 rooms apartment,503568401,Ab,,Rinkeby-Tensta,59.41444,17.90881,Private room,700,1,0,,,1,364,0,
838501856100303684,Centralt läge med närhet till bad.,503581298,Monika,,Kungsholmens,59.33904299999999,18.0049611,Entire home/apt,6500,4,7,2024-05-20,0.52,1,38,6,
838738831919432185,A cozy flat in a hip area.,30460761,Petra,,Södermalms,59.3160164,18.0298135,Entire home/apt,,7,2,2023-06-11,0.13,1,0,0,
838875785905252652,Topp lägenhet,22442001,Denny,,Enskede-Årsta-Vantörs,59.28154989562533,18.084286004304886,Entire home/apt,2500,2,2,2023-05-21,0.13,2,196,0,
839774089130141064,Fully furnished room 15 sqm,503812551,Mami,,Farsta,59.2393485921106,18.09684089996104,Private room,670,5,0,,,1,173,0,
839958804362144641,Stylish and spacious family home,220860397,Sofia,,Rinkeby-Tensta,59.412846962602536,17.939629923278794,Entire home/apt,2306,3,53,2024-06-25,3.35,19,11,37,
840271555449562991,Lilla E,65620858,Cecilia,,Kungsholmens,59.32276,18.00696,Entire home/apt,,1,3,2023-07-29,0.25,1,0,3,
840276060224011780,Dreamhouse in Gamla Enskede,82347821,Elin,,Enskede-Årsta-Vantörs,59.283642870165856,18.080215081572533,Entire home/apt,3500,2,4,2024-05-20,0.34,1,280,4,
840408600351729349,Egen lägenhet / Hägerstensvägen Aspudden,97356698,Moa,,Hägersten-Liljeholmens,59.30472383601015,18.007213493075625,Entire home/apt,1800,5,0,,,1,74,0,
840955885808350192,Familjevänlig villa i Solhem.,125559332,Mette,,Spånga-Tensta,59.38044227585377,17.87695030644838,Entire home/apt,2000,3,2,2024-05-20,0.16,1,24,1,
841124542193432281,Spacious and bright apartment!,70096851,Kristian,,Hägersten-Liljeholmens,59.29496137147083,17.980621932476406,Entire home/apt,1760,5,1,2023-06-21,0.08,1,67,0,
841270207925614167,Twin Room - No Window @ Stockholm Hostel,259019701,Marius,,Kungsholmens,59.334973360819696,18.03206233866641,Private room,920,1,50,2024-04-14,3.91,21,351,49,
841278409839491069,Egen våning i hus i Enskede,153354564,Sofi,,Farsta,59.27674147394896,18.070913819606794,Entire home/apt,800,1,1,2024-05-20,0.73,1,173,1,
841807341571577423,Elegant våning på toppläge i Stockholm,3430273,Helena,,Kungsholmens,59.3268635,18.0452185,Entire home/apt,5000,5,3,2023-08-06,0.24,1,219,2,
841896384937481319,Classic Single Room @ Stockholm Hostel,259019701,Marius,,Kungsholmens,59.33636134829935,18.031373154825562,Private room,919,1,4,2024-03-24,0.26,21,323,1,
841928075231917912,Private room central Stockholm,243353466,Rosa Aina,,Södermalms,59.302794261079704,18.094796042522486,Private room,599,2,2,2023-05-25,0.13,1,48,0,
841937545824012430,Cosy room in apartment,62884716,Pernilla,,Södermalms,59.307772857785906,18.109021746299227,Private room,1000,1,1,2023-05-04,0.07,10,364,0,
841986320221623870,Pärla på Östermalm,498029010,Sofia,,Östermalms,59.34207231943873,18.084722180737586,Entire home/apt,1700,3,4,2024-05-12,0.29,1,140,2,
842050034749135057,Ljus lägenhet med optimalt läge,84849492,André,,Södermalms,59.31147424895462,18.07107894396624,Entire home/apt,,2,8,2023-08-10,0.65,1,0,7,
843140793921611968,Cozy studio apartment,504557444,Per,,Södermalms,59.31309251882092,18.077081590890884,Entire home/apt,1886,1,38,2024-06-16,2.86,1,137,34,
843144509040278446,Hus nära city med härlig altan i solläge,109692129,Carolina,,Älvsjö,59.2740601,17.9665798,Entire home/apt,1843,6,2,2023-07-18,0.17,1,251,2,
843223852012196989,Cozy flat in the heart of SOHO.,271346174,StayPlus,,Södermalms,59.3130559,18.078561,Entire home/apt,711,14,13,2024-06-21,0.88,60,201,11,
843255788346620086,"Renovated, styled, sun all day",53915301,William,,Södermalms,59.31642255230462,18.087439376057443,Entire home/apt,2200,3,9,2024-06-04,0.64,1,173,6,
843489126694244446,Mysig tvåa i perfekt cityläge,503824494,Tessa,,Kungsholmens,59.325499850852985,18.007623448934396,Entire home/apt,1171,2,6,2024-05-19,0.40,1,62,3,
843547258388024626,Boende nära Stockholmsmässan,115028723,Emelie,,Enskede-Årsta-Vantörs,59.270788391396,18.022513403858326,Entire home/apt,970,3,52,2024-06-17,3.32,1,290,32,
843552350359030557,Small apartment in great location.,193902525,Cristiano,,Östermalms,59.34033,18.08724,Entire home/apt,,3,7,2024-05-20,0.60,5,20,7,
843935957695554352,"Beautiful apartment by the park, w balcony",16298631,Athena,,Östermalms,59.338451933430825,18.07694255358338,Entire home/apt,1650,2,16,2024-06-09,1.08,1,21,12,
843991569808975902,Villaidyll mitt i Mälarhöjden,213388518,Ikaros,,Hägersten-Liljeholmens,59.29467232976249,17.951244396234102,Entire home/apt,2461,3,2,2023-07-30,0.17,1,73,2,
844775498609061270,Cozy flat near Avicii Arena,37789244,Franklin,,Enskede-Årsta-Vantörs,59.29534,18.07391,Entire home/apt,2200,1,3,2023-11-19,0.20,2,343,2,
845369374743174017,Bohemian Sofo studio,17170312,Malin,,Södermalms,59.311931534642795,18.079723980262546,Entire home/apt,2129,4,9,2024-06-29,0.80,1,10,9,
845649796027302271,Familjevänligt med perfekt läge,10067365,Johan,,Södermalms,59.31228559627734,18.09755170164038,Entire home/apt,,7,2,2023-08-14,0.17,1,5,2,
845715736623895226,3-Bedroom flat with 2 balconies,403064241,Leslie,,Östermalms,59.33864540652496,18.088141694141008,Entire home/apt,,5,7,2023-10-20,0.51,3,0,5,
846182185671155032,Rum i radhus,109997126,Thea,,Farsta,59.249528032473485,18.082962334156036,Private room,,2,2,2023-06-21,0.14,1,0,0,
846186220489247426,Enskede,15650520,Tony,,Enskede-Årsta-Vantörs,59.28324,18.06661,Entire home/apt,750,3,8,2024-06-26,2.64,1,219,8,
846255436049447812,"Room in central Södermalm, central Stockholm.",88128643,Louisa,,Södermalms,59.308982029792425,18.068072195859305,Private room,690,2,20,2024-06-25,1.32,1,52,19,
846717951361574994,Bright and Fresh 2room apartment,505305779,Anders,,Södermalms,59.31042151510023,18.066049495599007,Entire home/apt,2000,3,7,2024-05-20,0.56,2,24,6,
846962922671124258,Great studio on Telefonplan,271346174,StayPlus,,Hägersten-Liljeholmens,59.2989731,17.9970139,Entire home/apt,,3,21,2024-06-03,1.52,60,316,19,
847488200462475618,Studio apartment in Södermalm,18347743,Julia,,Södermalms,59.30655199999999,18.0712507,Entire home/apt,1100,1,34,2024-06-24,2.25,1,60,26,
847834531466095442,Charmigt rum (u/fönster) bästa läget på Södermalm,505546069,Lukas,,Södermalms,59.316667671925295,18.072792970099908,Private room,650,1,44,2024-06-12,2.86,1,62,34,
848232295379102730,Feel the heart of Stockholm,374684303,Allan,,Älvsjö,59.26856119999999,17.9764757,Private room,600,1,0,,,1,365,0,
849106182919084385,Modern apartment in the central city of Stockholm,276523335,Agnes,,Norrmalms,59.34288077145364,18.05758336022344,Entire home/apt,3258,4,58,2024-06-05,4.06,4,261,48,
849174540413916996,Superior Studio Double,362541894,ApartDirect,,Södermalms,59.30153019999999,18.1062014,Entire home/apt,972,1,87,2024-06-23,6.98,22,329,85,
849217456972557632,3 Bedroom Apartment,362541894,ApartDirect,,Södermalms,59.3249171,18.0684549,Entire home/apt,3223,2,49,2024-06-16,3.48,22,236,47,
849643925074563128,Unique room in Central Stockholm,152553449,Shakia,,Kungsholmens,59.33116118675058,18.046786282256818,Private room,1271,1,13,2024-06-16,1.26,1,57,13,
849692813278413108,Mysigt radhus nära vattnet,6718791,Emma,,Farsta,59.23299438507902,18.093437666164125,Entire home/apt,,4,3,2023-08-06,0.26,1,0,3,
849720766273396789,Cosy house in Svedmyra,246945617,Per,,Farsta,59.27714158860763,18.073867218706425,Entire home/apt,2529,2,4,2024-05-19,0.34,1,41,4,
849794622700979863,Sleek Urban Retreat,40407978,Gabriel,,Östermalms,59.34321639313816,18.111552036400653,Entire home/apt,2000,5,13,2024-06-20,0.93,1,166,9,
850033132499203421,"Stor, ljus, toppmodern lägenhet nära vattnet",35265184,Conny,,Södermalms,59.30478066258347,18.105440586805344,Entire home/apt,2500,4,2,2023-11-03,0.18,1,22,2,
850493265522421995,Perfekt 2:a med magisk utsikt,86990601,Yongan,,Hägersten-Liljeholmens,59.3057823,18.0362755,Entire home/apt,,3,7,2023-07-28,0.49,1,0,1,
850549177749909188,Par Place,506068071,Liz,,Spånga-Tensta,59.39646,17.88748,Private room,,3,20,2024-05-19,1.56,1,0,17,
850616550882018909,"Island flat in centre of Stockholm, Stora Essingen",7000480,Ahmet,,Kungsholmens,59.31939872674981,17.988667539478524,Entire home/apt,1302,5,0,,,1,21,0,
850767984319282663,Cozy and light apartment close to city and nature.,4334385,Fero,,Skarpnäcks,59.2987937,18.0893702,Entire home/apt,,3,0,,,1,0,0,
851330695284023086,Spacious studio at Telefonplan,271346174,StayPlus,,Hägersten-Liljeholmens,59.2987368,17.9971258,Entire home/apt,,3,33,2024-06-19,2.20,60,299,30,
851507671461140506,Villekulla- house on a hill,34989734,Katja,,Enskede-Årsta-Vantörs,59.278322368568965,18.034923769679718,Entire home/apt,,1,1,2023-04-09,0.07,6,0,0,
